id,name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,latitude,longitude,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1832548,"Large private bedroom in house, Bushwick/Ridgewood",17961492389,verified,Alice,Queens,Ridgewood,40.70866,-73.91537,United States,US,False,flexible,Private room,2009.0,,,2.0,1.0,01/03/2018,-2.523256568813093,0.0,2.0,340.0,"Fresh linens and towels are provided. No smoking, no pets, and no small children allowed. Please be respectful of our neighbors and keep the noise level to a minimum. Please clean and keep the place neat. No more than 2 guests allowed and please do not bring visitors without first getting our permission. No parties. You are otherwise welcome to make yourselves at home.",
1833100,Trendy Harlem Apartment in New York,54022890208,verified,Laila,Manhattan,Harlem,40.80829,-73.9426,United States,US,False,moderate,Entire home/apt,2003.0,,,21.0,12.0,12/20/2018,-1.6996712526176676,0.0,2.0,222.0,"Absolutely no smoking!  It is a ground level apartment with a private entrance, there is absolutely no excuse not to walk outside.",
1833652,Artist room for creative nomads,59013102821,unconfirmed,Kalae,Manhattan,Upper West Side,40.80114,-73.96378,United States,US,False,strict,Private room,2018.0,,,2.0,211.0,6/21/2019,0.9853938133279099,2.32419091143281,3.0,178.0,,
1834204,NEAR THE CITY THAT NEVER SLEEPS!,81624942367,verified,Maria,Staten Island,Mariners Harbor,40.62879,-74.16062,United States,US,False,strict,Private room,2009.0,,,2.0,48.0,06/11/2019,-0.5115343473270936,0.0,1.0,164.0,"- Check-in is after 12PM (noon) - No smoking! If I smell smoke or if there is other evidence of smoking, you will forfeit your entire security deposit. - The fireplace is (URL HIDDEN) do not use it as it will cause significant damage. If you do, you will ",
1834757,"Warm, Comfortable, Inviting Home",46095871555,verified,Yolanda,Brooklyn,Flatlands,40.61676,-73.92552,United States,US,False,moderate,Entire home/apt,2008.0,,,2.0,219.0,06/12/2019,1.0243445300875038,2.9527983541320073,2.0,142.0,No parties or pets.  Please be courteous and keep the space clean.,
1835309,Central Park Chic Single Room,22726125411,verified,Roxanne,Manhattan,East Harlem,40.79417,-73.95101,United States,US,True,moderate,Private room,2004.0,,,3.0,218.0,6/23/2019,1.0243445300875038,0.8890773997370842,2.0,364.0,,
1835861,Midtown West- A COZY ONE bedroom.,53828788235,unconfirmed,Danny,Manhattan,Chelsea,40.75286,-74.00162,United States,US,False,strict,Entire home/apt,2004.0,,,6.0,40.0,10/15/2017,-0.6655429961604676,0.0,1.0,62.0,,
1836414,Beautiful West Village 1 BR apartment,87472127258,unconfirmed,Jeff,Manhattan,West Village,40.73477,-74.00275,United States,US,False,moderate,Entire home/apt,2007.0,,,14.0,37.0,06/08/2019,-0.7419957758687898,1.6444119387887624,1.0,-3.0,,
1836966,Low Cost Room With GREAT Location,71483149379,verified,John,Queens,Long Island City,40.7453,-73.95294,United States,US,False,strict,Private room,2018.0,,,20.0,28.0,5/20/2017,-1.012932307554711,0.8890773997370842,3.0,136.0,,
1837518,Spacious Private room in beautiful 1BR near Park,94529458545,verified,Mie,Manhattan,Harlem,40.80314,-73.95768,United States,US,False,strict,Private room,2011.0,,,3.0,66.0,6/17/2019,-0.2202297920028676,2.32419091143281,2.0,368.0,,
1838071,Gorgeous NY Studio in Midtown East,95422802966,verified,George Steven,Manhattan,Murray Hill,40.74888,-73.97828,United States,US,False,strict,Entire home/apt,2010.0,,,30.0,43.0,07/04/2019,-0.39115728569392305,1.6444119387887624,6.0,128.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
1838623,Terrific NY Studio in Midtown East,82519185530,verified,George Steven,Manhattan,Murray Hill,40.74851,-73.97796,United States,US,False,moderate,Entire home/apt,2011.0,,,30.0,9.0,11/04/2018,-1.9431027278847786,1.6444119387887624,6.0,118.0,,
1839175,Cozy Private Bedroom $800 Month,62089478705,unconfirmed,Maria Daniela,Brooklyn,East New York,40.67635,-73.89124,United States,US,True,flexible,Private room,2006.0,,,3.0,13.0,5/29/2019,-1.6478867242477448,2.9527983541320073,1.0,400.0,,
1839727,duplex with backyard upper eastside,92994874680,unconfirmed,Daniel,Manhattan,Upper East Side,40.78002,-73.95211,United States,US,False,strict,Private room,2004.0,,,1.0,60.0,5/16/2019,-0.07226068434328804,0.0,1.0,121.0,,
1840280,Huge Sunny Modern Apt. (1k+sqft),64799543298,unconfirmed,Andrew,Brooklyn,Clinton Hill,40.69445,-73.96401,United States,US,True,strict,Entire home/apt,2013.0,,,4.0,19.0,06/07/2019,-1.3492348105939855,0.8890773997370842,1.0,208.0,No Smoking  No Pets,
1840832,Cozy 15 mins Manhattan& 10 Mins LGA,3906404030,unconfirmed,Biren,Queens,East Elmhurst,40.75772,-73.8953,United States,US,True,strict,Private room,2003.0,,,1.0,296.0,6/29/2019,1.482427881954428,2.32419091143281,2.0,282.0,Enjoy and be respectful,
1841384,Large Room / Light / Columbia University - UWS,78343614642,unconfirmed,Katherine,Manhattan,Upper West Side,40.80373,-73.9679,United States,US,False,flexible,Private room,2003.0,,,1.0,96.0,5/18/2017,0.149728029530925,0.8890773997370842,1.0,62.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",
1841937,Full 1BR Apartment in Park Slope,20660065990,unconfirmed,Peter,Brooklyn,South Slope,40.66481,-73.98367,United States,US,True,moderate,Entire home/apt,2004.0,,,2.0,77.0,6/24/2019,-0.030404504972139642,0.8890773997370842,1.0,413.0,"Respectful, quiet but enjoyable stay! Clean, or messy and then clean up before they leave! ;-)",
1842489,Lovely Garden Apt. in Fort Greene.,93341451687,unconfirmed,Collin,Brooklyn,Fort Greene,40.68757,-73.97469,United States,US,False,moderate,Entire home/apt,2017.0,,,1.0,115.0,6/24/2019,0.34324489109480044,2.9527983541320073,2.0,118.0,,
1843041,Modern Lofted Williamsburg 3bd,38517363733,unconfirmed,Ethan And Wray,Brooklyn,Williamsburg,40.7056,-73.94202,United States,US,True,moderate,Entire home/apt,2008.0,,,1.0,294.0,07/04/2019,1.3796316082110804,0.0,1.0,322.0,,
1843594,Brooklyn's top,65741059878,unconfirmed,Maurice,Brooklyn,Crown Heights,40.67722,-73.95005,United States,US,False,moderate,Entire home/apt,2005.0,,,3.0,66.0,6/30/2019,0.5785169279353067,0.0,3.0,55.0,,
1844146,Quirky Sunny Retreat Central Williamsburg,66125849726,verified,Slava,Brooklyn,Williamsburg,40.71407,-73.95336,United States,US,True,moderate,Entire home/apt,2011.0,,,7.0,4.0,08/10/2018,-2.095919712902187,0.0,1.0,313.0,No Smoking or Pets,
1844698,East Village Artist's Studio,76336288905,verified,Daniel,Manhattan,East Village,40.72912,-73.98355,United States,US,False,moderate,Entire home/apt,2008.0,,,3.0,39.0,6/18/2019,-0.7223486589160216,0.8890773997370842,1.0,200.0,,
1845250,"LEGAL PARK SLOPE 5 BR, ROOF TERRACES for 14 PEOPLE",59696820461,unconfirmed,Yves,Brooklyn,Park Slope,40.68305,-73.97853,United States,US,False,moderate,Entire home/apt,2010.0,,,4.0,173.0,07/01/2019,0.785755254824803,0.0,1.0,105.0,"Please Note: This unit was just renovated in April 2016 and it comfortably accommodates one to three guests (two guests in the bedroom and 1 guest on the available queen air mattress).  Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, please let me know, as I have an arsenal of tools and enjoy fixing things. For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay,",
1845803,Guestroom w/ 2 beds 20 mins to NYC,92762638490,unconfirmed,Ingrid,Brooklyn,Bushwick,40.68161,-73.90796,United States,US,True,strict,Private room,2010.0,,,2.0,295.0,6/16/2019,1.3698778999609718,0.8890773997370842,2.0,372.0,,
1846355,Stunning 3BR loft in Williamsburg!!!!,6374860970,unconfirmed,Phillip,Brooklyn,Williamsburg,40.71428,-73.961,United States,US,True,strict,Entire home/apt,2021.0,,,4.0,62.0,01/02/2019,-0.28285133922521977,1.6444119387887624,2.0,261.0,,
1846907,Bushwick Creative Den of Bliss,6369198914,unconfirmed,Lindsay,Brooklyn,Bushwick,40.70234,-73.91849,United States,US,False,strict,Private room,2012.0,,,2.0,138.0,07/02/2019,0.5413234338157885,2.32419091143281,1.0,163.0,,
1847460,UWS Charming 1 bedroom + loft,11924240457,unconfirmed,Larysa,Manhattan,Upper West Side,40.77563,-73.98065,United States,US,True,strict,Entire home/apt,2005.0,,,30.0,27.0,6/24/2019,-1.012932307554711,2.9527983541320073,1.0,46.0,"Please treat this home as your own and respect the neighbors. No parties, smoking, or additional guests (other than the agreed upon).",
1848012,Roomy Updated Studio - East Village,27522948002,unconfirmed,Pavel,Manhattan,East Village,40.72866,-73.98048,United States,US,False,flexible,Entire home/apt,2014.0,,,30.0,96.0,6/16/2019,0.1584679412535456,0.8890773997370842,1.0,7.0,,
1848564,Private Suite in Historic House,29566038971,verified,Natalie,Brooklyn,Fort Greene,40.69096,-73.97241,United States,US,False,flexible,Entire home/apt,2010.0,,,2.0,119.0,1/25/2018,0.38701804292022685,2.9527983541320073,1.0,393.0,"No pets, no smoking, no parties.  No guests not on the reservation.  You are liable for any damage. Please do NOT move the furniture we've had damage in the past because of this.  If you need to move anything for a reason please ask. We will give you access to Netflix.  Please respect the account. Please report anything broken at the beginning of your reservation to avoid the loss of your security deposit.  Clean all your dishes and clean up after yourself.  Please keep the noise down.",
1849117,Sunny Elegant and Big Room!,67967839100,verified,Boris,Brooklyn,Bedford-Stuyvesant,40.69114,-73.94601,United States,US,False,strict,Private room,2018.0,,,5.0,8.0,09/07/2018,-2.0161359176494917,0.8890773997370842,1.0,265.0,,
1849669,The heart of the metropolis,49074926286,unconfirmed,John,Manhattan,East Village,40.72482,-73.98097,United States,US,False,strict,Entire home/apt,2011.0,,,30.0,100.0,07/01/2019,0.22610893893035292,1.6444119387887624,1.0,105.0,,
1850221,Park Slope One bedroom with Balcony,24618280121,unconfirmed,Karin,Brooklyn,Park Slope,40.67406,-73.97697,United States,US,True,strict,Entire home/apt,2013.0,,,5.0,1.0,7/16/2015,-3.1330009674817547,0.0,1.0,351.0,- - Please be courteous and quiet when coming in and out - Do not talk to neighbors - No smoking inside - No parties allowed - Clean up after yourself - Respect the property - Shoes off please  - No loud music or TV after 1:00 AM,
1850773,"Lovely, large studio near Central Park",16396136691,unconfirmed,Charlie,Manhattan,Upper West Side,40.77392,-73.97852,United States,US,False,moderate,Entire home/apt,,,,3.0,89.0,6/27/2019,0.1140902544732219,0.0,1.0,260.0,,
1851326,Cute & Cozy NYC Room - Hell's Kitchen (dog in apt),4579566900,unconfirmed,Kevin,Manhattan,Hell's Kitchen,40.76422,-73.99382,United States,US,False,flexible,Private room,,,,2.0,176.0,6/21/2019,0.8362595273974358,2.9527983541320073,2.0,52.0,No smoking or parties and be respectful of upstairs guests and neighbors.,
1851878,5th Ave Apartment in Midtown!,5258307205,unconfirmed,Kristen,Manhattan,Midtown,40.76221,-73.97787,United States,US,True,moderate,Private room,,,,4.0,31.0,8/26/2016,-0.9143625476669489,2.32419091143281,1.0,109.0,No smoking or parties allowed,
1852430,"LARGE PRIVATE FLOOR IN BROOKLYN, NY",55884191073,verified,Eric,Brooklyn,Bedford-Stuyvesant,40.69128,-73.93653,United States,US,True,moderate,Entire home/apt,,,,4.0,239.0,6/26/2019,1.1306087100559006,0.0,2.0,0.0,,
1852983,"Comfy apartment, adorable cat!",66424725707,verified,Abby,Manhattan,Inwood,40.86737,-73.91877,United States,US,False,strict,Entire home/apt,,,,2.0,79.0,4/24/2019,-0.04072377868295387,2.9527983541320073,1.0,255.0,"Are we allowed to drive the boats? All of our boats are in-slip rentals, and can't be taken out. Many of our rental locations have charter services available in the same marina, and we can get you information regarding these services if you desire an excursion. How safe is the location? The boats are in very safe locations. There are gates for entrance, and a fully staffed office looking after the marina. Each boat can be secured while you are on board, or if you are away for the day. The parking is all in well lit and maintained lots. Do I need to bring my car, and where do I park? We recognize the hassle of traveling with a car within cities. We try to select marinas that are convenient for car-free exploring. Most of our locations are within walking distance to major tourist sites, and also have an abundance of public transportation options. If you do need to drive to the marina, we can provide you with information for finding a parking spot convenient to the marina and boat.  Do th",
1853535,GREAT private apt on MULBERRY st - Nolita / Soho,37543619189,unconfirmed,Joseph,Manhattan,Nolita,40.72177,-73.9961,United States,US,False,moderate,Private room,,,,10.0,13.0,4/15/2019,-1.0391688413331104,2.9527983541320073,1.0,192.0,,
1854087,Clean Cute Private Room in CHELSEA,30941980674,unconfirmed,Nina,Manhattan,Chelsea,40.74034,-74.00259,United States,US,False,flexible,Private room,,,,14.0,11.0,12/08/2017,-1.6478867242477448,1.6444119387887624,3.0,132.0,"No smoking, no pets. Security deposit required.  Please no parties, though this is a totally separate apartment there is another apartment in the building. The tenant in this other apartment is quiet and respectful of our guests and he asks that our guests also be respectful of noise levels.",
1854640,"SUNNY LOFT: Greenwich Village, NYC",69801014756,unconfirmed,Kristin,Manhattan,West Village,40.73105,-74.00285,United States,US,True,flexible,Entire home/apt,,,,80.0,5.0,05/03/2017,-2.3938623743095895,2.32419091143281,2.0,117.0,No smoking No pet allowed,
1855192,The Serenity Room in Historic BKLYN,61163849412,unconfirmed,Devin  & Justin,Brooklyn,Cobble Hill,40.68902,-73.99517,United States,US,False,moderate,Private room,2011.0,,,2.0,13.0,12/31/2016,-0.9381144374479568,1.6444119387887624,1.0,209.0,,
